sample_id,signal,target_role,target,universe,validation,split_id,algorithm,r2_base,mae_base,median_ae_base,base_model,added_model,r2_added,mae_added,median_ae_added,delta_r2,delta_mae,delta_median_ae
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,RandomForest,0.1692894358996045,0.9653980157101624,0.5872041986423482,M1_Macro,M2_Macro_Oil,0.1950971406457147,0.9603589702393944,0.6172339092608548,0.025807704746110216,-0.005039045470767944,0.030029710618506567
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,Ridge,0.2341395828135108,0.9249357321803644,0.5885046737864515,M1_Macro,M2_Macro_Oil,0.2370917555122663,0.9211863772748816,0.5651415663763475,0.002952172698755501,-0.0037493549054827824,-0.023363107410104056
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,0.2631604361674997,0.9141139307840852,0.559433885420964,M1_Macro,M2_Macro_Oil,0.2664534816526094,0.9107452614719016,0.5457019721001681,0.0032930454851097246,-0.003368669312183603,-0.013731913320795819
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,RandomForest,0.2636317808555302,0.9506272700642182,0.5940219513116387,M1_Macro,M2_Macro_Oil,0.2492212132370665,0.9540410568241496,0.6285940860607807,-0.014410567618463682,0.0034137867599314253,0.034572134749142
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,Ridge,0.26123303070445,0.9135220505491768,0.5484235672432344,M1_Macro,M2_Macro_Oil,0.2648518076420428,0.9093886573366496,0.5562700154623945,0.003618776937592827,-0.004133393212527148,0.00784644821916014
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,0.1761685034089116,0.9644711406188282,0.5828033252591835,M1_Macro,M2_Macro_Oil,0.1811766501927203,0.9602235538941484,0.5699226995805404,0.0050081467838087035,-0.0042475867246798416,-0.01288062567864312
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,RandomForest,0.1948715335899119,1.0049177695703682,0.6203403551256974,M1_Macro,M2_Macro_Oil,0.1790245797602982,0.9935933310256506,0.5999227395926605,-0.015846953829613708,-0.011324438544717541,-0.020417615533036892
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,Ridge,0.1719806703944031,0.9658491831686524,0.5883355426905147,M1_Macro,M2_Macro_Oil,0.1774387253471877,0.9610740608289854,0.5600491097061839,0.005458054952784591,-0.004775122339667037,-0.028286432984330756
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_0,ElasticNet,0.3817131005460672,0.6459143351093833,0.4407090680672652,M1_Macro,M2_Macro_Oil,0.3837590337221694,0.6451696075717277,0.4263533464883218,0.002045933176102188,-0.0007447275376556428,-0.014355721578943381
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_0,RandomForest,0.312181255661892,0.679230098127626,0.4787483966001682,M1_Macro,M2_Macro_Oil,0.3341045941580329,0.6778209654881935,0.4314195569453547,0.02192333849614092,-0.001409132639432542,-0.04732883965481349
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_0,Ridge,0.3772023798757976,0.6525463576587032,0.4491856197881734,M1_Macro,M2_Macro_Oil,0.3788135247352107,0.6509383501100596,0.4259614519524843,0.001611144859413105,-0.001608007548643542,-0.02322416783568909
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_1,ElasticNet,0.478098800441615,0.6339933154955271,0.4747878501232659,M1_Macro,M2_Macro_Oil,0.4609875779727738,0.652480835234273,0.5133740219491748,-0.017111222468841225,0.01848751973874596,0.0385861718259089
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_1,RandomForest,0.396568300582333,0.6817053983610203,0.4992932210044483,M1_Macro,M2_Macro_Oil,0.3230006510594647,0.7333668598935876,0.5271136832376012,-0.07356764952286832,0.05166146153256734,0.02782046223315293
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_1,Ridge,0.4798917503180013,0.6295726893329933,0.4769384379364164,M1_Macro,M2_Macro_Oil,0.4610635506517945,0.6509218755470556,0.5134116715425182,-0.018828199666206802,0.021349186214062343,0.03647323360610183
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_2,ElasticNet,0.1487964992587807,0.8824247137490383,0.5255728394689332,M1_Macro,M2_Macro_Oil,0.1470663865734598,0.8629956842794749,0.5223912430657803,-0.0017301126853208892,-0.019429029469563375,-0.003181596403152853
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_2,RandomForest,0.1008476939478152,0.8728697141609923,0.5805758251322044,M1_Macro,M2_Macro_Oil,0.1354043985805169,0.8645701205618769,0.5537308926129935,0.03455670463270169,-0.008299593599115473,-0.02684493251921094
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_2,Ridge,0.148376872342403,0.8795594547615272,0.5187918211660567,M1_Macro,M2_Macro_Oil,0.1459055081795131,0.8597210237541277,0.5161910569304217,-0.0024713641628898997,-0.01983843100739946,-0.0026007642356350447
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_3,ElasticNet,0.2406690722909688,0.9934802181182796,0.6579845385226719,M1_Macro,M2_Macro_Oil,0.2417797217961872,0.9924038879601674,0.6598625666996398,0.001110649505218414,-0.0010763301581121487,0.0018780281769679164
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_3,RandomForest,0.1766207253896088,1.1292519196670252,0.9035620365162356,M1_Macro,M2_Macro_Oil,0.2284448585109981,1.072856399510263,0.8121261602013157,0.05182413312138931,-0.0563955201567623,-0.0914358763149199
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_3,Ridge,0.2379057523205867,0.99639381390344,0.6578985806228216,M1_Macro,M2_Macro_Oil,0.2390990405638942,0.9952228450736454,0.6572513416865235,0.0011932882433074998,-0.0011709688297945053,-0.0006472389362980335
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_4,ElasticNet,0.4911615432534008,0.6763353988247635,0.5198272877977136,M1_Macro,M2_Macro_Oil,0.4953106145305337,0.6713710176130897,0.4984726685959497,0.004149071277132932,-0.004964381211673752,-0.021354619201763902
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_4,RandomForest,0.4272603029398049,0.7628526515150548,0.6040697260387609,M1_Macro,M2_Macro_Oil,0.4345510782524014,0.7254716084044597,0.5195124692117373,0.007290775312596531,-0.03738104311059509,-0.08455725682702353
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_4,Ridge,0.4929304840987062,0.6741823850898141,0.4991994911683374,M1_Macro,M2_Macro_Oil,0.4975117448703081,0.6688123935178164,0.4879803569886833,0.004581260771601869,-0.00536999157199769,-0.011219134179654089
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,0.3073918016038913,0.8390611765548224,0.4860892219224861,M1_Macro,M2_Macro_Oil,0.3084123842979713,0.8374681787007019,0.4797606498928822,0.0010205826940800078,-0.0015929978541204814,-0.006328572029603907
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,RandomForest,0.1984958350424774,0.9192111508693744,0.5593375062787402,M1_Macro,M2_Macro_Oil,0.2236053270506852,0.9111757954672992,0.5289396705424287,0.025109492008207807,-0.008035355402075228,-0.030397835736311496
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,Ridge,0.3063130872911584,0.8383964034809847,0.4791496152157035,M1_Macro,M2_Macro_Oil,0.3075208348424083,0.8362797418944333,0.4671237291045834,0.0012077475512498603,-0.002116661586551327,-0.012025886111120099
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,0.3117038371973047,0.8771592876881535,0.5358316379505612,M1_Macro,M2_Macro_Oil,0.3130889683094224,0.8745193614831144,0.5149718208168647,0.001385131112117688,-0.002639926205039167,-0.020859817133696557
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2014__test_from_2015,RandomForest,0.1820495283162444,0.9650739859505584,0.6233345927467642,M1_Macro,M2_Macro_Oil,0.2215035431699435,0.928689050186796,0.5714860438985413,0.03945401485369909,-0.03638493576376234,-0.051848548848222875
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2014__test_from_2015,Ridge,0.3098146570848122,0.8776186695154926,0.5389386269182055,M1_Macro,M2_Macro_Oil,0.3114420467757307,0.874563957691809,0.5154922207785029,0.0016273896909184682,-0.0030547118236836646,-0.023446406139702614
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,0.3241718176082396,0.8744519447532019,0.5380937564054624,M1_Macro,M2_Macro_Oil,0.3254647805440575,0.8712010843186089,0.5099561495583722,0.0012929629358178762,-0.003250860434592995,-0.028137606847090213
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2015__test_from_2016,RandomForest,0.1837936708739066,0.935521207408918,0.6177281336673737,M1_Macro,M2_Macro_Oil,0.2053939620015153,0.928548590106066,0.5606329185589999,0.021600291127608695,-0.0069726173028519245,-0.05709521510837379
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2015__test_from_2016,Ridge,0.3229748312633449,0.874681948878117,0.5142354719575293,M1_Macro,M2_Macro_Oil,0.324531291317265,0.8710329770763479,0.5188891573591696,0.0015564600539200724,-0.003648971801769152,0.004653685401640351
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,0.3567945528357839,0.860767344401429,0.529706397047988,M1_Macro,M2_Macro_Oil,0.3578978139342814,0.8585066980936797,0.5138214155293883,0.00110326109849751,-0.002260646307749248,-0.01588498151859974
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,RandomForest,0.2575668330331375,0.9385695395609192,0.5926096263764998,M1_Macro,M2_Macro_Oil,0.2304216879272824,0.9436805124268384,0.6225173738386698,-0.027145145105855084,0.005110972865919217,0.029907747462169954
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,Ridge,0.3557428336573831,0.8606878798992047,0.5404109558908603,M1_Macro,M2_Macro_Oil,0.3570653245229999,0.8577670414631895,0.5251692837137476,0.00132249086561681,-0.002920838436015205,-0.015241672177112697
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,0.2922897210598506,0.8810290068578484,0.5448758473943909,M1_Macro,M2_Macro_Oil,0.2951445632120318,0.8777342014483152,0.5307758618671097,0.0028548421521811806,-0.003294805409533197,-0.0140999855272812
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,RandomForest,0.180007150518585,0.9672415517739814,0.6403402532104824,M1_Macro,M2_Macro_Oil,0.1932934216446831,0.9704116629713327,0.5666959771663362,0.013286271126098093,0.003170111197351333,-0.07364427604414614
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,Ridge,0.2886871760997338,0.8834123194109281,0.5553804605520425,M1_Macro,M2_Macro_Oil,0.2917616615189137,0.8804125605157646,0.5403158242191607,0.003074485419179873,-0.0029997588951635734,-0.015064636332881798
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_0,ElasticNet,0.4415115955753169,0.5644445621402242,0.3366049771407148,M1_Macro,M2_Macro_Oil,0.4504369827150053,0.566425025109917,0.3455104481918898,0.008925387139688434,0.0019804629696927867,0.008905471051175007
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_0,RandomForest,0.3671413239664823,0.630486310139962,0.4300760535127292,M1_Macro,M2_Macro_Oil,0.4282592560322549,0.6000800509866593,0.3813206557967226,0.061117932065772596,-0.03040625915330275,-0.04875539771600662
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_0,Ridge,0.4438218395711649,0.5621805658413456,0.3455622297342203,M1_Macro,M2_Macro_Oil,0.4519891070815357,0.5645130812489416,0.3491208226938576,0.008167267510370835,0.0023325154075960475,0.0035585929596372856
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_1,ElasticNet,0.3893949863798144,0.5257760300571546,0.3624612543329715,M1_Macro,M2_Macro_Oil,0.3864964576405804,0.53221504630644,0.3837060896047903,-0.0028985287392340187,0.006439016249285445,0.021244835271818807
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_1,RandomForest,0.2665312389455347,0.570767325513715,0.3704843089189737,M1_Macro,M2_Macro_Oil,0.2938532912284166,0.5761408078547878,0.3849043646222637,0.02732205228288187,0.005373482341072822,0.014420055703289969
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_1,Ridge,0.3897870988700198,0.5251009075812988,0.3649174420829983,M1_Macro,M2_Macro_Oil,0.3869189198131716,0.5317622318972531,0.3832725647848377,-0.0028681790568481635,0.006661324315954342,0.018355122701839366
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_2,ElasticNet,0.2232097350113659,0.6078554033269752,0.4235536022432877,M1_Macro,M2_Macro_Oil,0.2407270353290957,0.5867330774386551,0.3859966209892191,0.0175173003177298,-0.02112232588832008,-0.03755698125406859
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_2,RandomForest,0.1965453281365689,0.6186375674120602,0.4164027135126873,M1_Macro,M2_Macro_Oil,0.2360176808110068,0.589571630103753,0.3976097913500105,0.03947235267443791,-0.0290659373083072,-0.018792922162676806
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_2,Ridge,0.2206876793168344,0.608578677687811,0.421755203245677,M1_Macro,M2_Macro_Oil,0.2382643041141089,0.5868604896564432,0.3860324650414415,0.01757662479727451,-0.021718188031367824,-0.035722738204235494
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_3,ElasticNet,0.3715928453228575,0.8298845822308374,0.5161748924332621,M1_Macro,M2_Macro_Oil,0.3734629008989701,0.8350076350541994,0.5248858839714602,0.0018700555761125837,0.0051230528233620065,0.008710991538198098
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_3,RandomForest,0.3607214834505899,0.8335196500526925,0.5071010758537932,M1_Macro,M2_Macro_Oil,0.369255630631798,0.8370317850780341,0.5248827158109546,0.008534147181208096,0.003512135025341645,0.01778163995716142
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_3,Ridge,0.3688383265824779,0.8324668175885511,0.5125622758249528,M1_Macro,M2_Macro_Oil,0.3704289919380235,0.8376692067919086,0.5274752885945423,0.001590665355545584,0.0052023892033574715,0.014913012769589451
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_4,ElasticNet,0.3711123963854015,0.5922406840250236,0.4215605503633764,M1_Macro,M2_Macro_Oil,0.384992526372972,0.5752959935669778,0.3825256758360422,0.013880129987570489,-0.016944690458045808,-0.03903487452733423
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_4,RandomForest,0.2773873105623378,0.6586997029287497,0.4760309732253857,M1_Macro,M2_Macro_Oil,0.380007296104889,0.5978055920297526,0.4163940612421607,0.1026199855425512,-0.0608941108989971,-0.05963691198322496
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_4,Ridge,0.3719323798617091,0.5931147025073431,0.4160025420145635,M1_Macro,M2_Macro_Oil,0.3866332923759918,0.5723285229766563,0.3758247775021822,0.014700912514282738,-0.020786179530686844,-0.04017776451238131
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,0.2993602725575122,0.6403876150276467,0.3650552854858965,M1_Macro,M2_Macro_Oil,0.3076232415534791,0.6323476075828931,0.3507049917454532,0.008262968995966902,-0.008040007444753638,-0.014350293740443276
M1_Macro_vs_M2_Macro_Oil__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Oil_Rents_GDP_Pct_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,RandomForest,0.2708438383425535,0.6707127863267044,0.395464263815529,M1_Macro,M2_Macro_Oil,0.2776431423358229,0.6644992485427411,0.3868742824572433,0.00679930399326939,-0.006213537783963274,-0.008589981358285703
