Country Name,ISO3,Year,Avg_FDI_Restriction_Index,FDI_Flows_Millions_USD,Mineral_Rents_GDP_Percent,Mineral_Rents_Log,FDI_Restriction_Scaled,FDI_Flows_Scaled,Resource_Rich_Target
Kyrgyzstan,KGZ,2021,0.014289063,5637,11.15020226,2.497345817,0.910399238,-0.261803831,1
Cambodia,KHM,1995,0.00514386,356,0,0,-0.197448015,-0.270764165,0
Cambodia,KHM,1996,0.00514386,942,0,0,-0.197448015,-0.269769892,0
Cambodia,KHM,1997,0.00514386,956,0,0,-0.197448015,-0.269746138,0
Cambodia,KHM,1998,0.00514386,1199,0,0,-0.197448015,-0.269333837,0
Cambodia,KHM,1999,0.00514386,1431,0,0,-0.197448015,-0.2689402,0
Cambodia,KHM,2000,0.00514386,1580,0,0,-0.197448015,-0.26868739,0
Cambodia,KHM,2001,0.00514386,1729,0,0,-0.197448015,-0.26843458,0
Cambodia,KHM,2002,0.00514386,1874,0,0,-0.197448015,-0.268188557,0
Cambodia,KHM,2003,0.00514386,1958,0,0,-0.197448015,-0.268046033,0
Cambodia,KHM,2004,0.00514386,2090,0,0,-0.197448015,-0.267822067,0
Cambodia,KHM,2005,0.00514386,2471,0,0,-0.197448015,-0.26717562,0
Cambodia,KHM,2006,0.00514386,2954,0,0,-0.197448015,-0.266356108,0
Cambodia,KHM,2007,0.00514386,3063,0,0,-0.197448015,-0.266171167,0
Cambodia,KHM,2008,0.00514386,3940,0,0,-0.197448015,-0.264683151,0
Cambodia,KHM,2009,0.00514386,4924,0,0,-0.197448015,-0.263013586,0
Cambodia,KHM,2010,0.00514386,9026,0,0,-0.197448015,-0.256053676,0
Cambodia,KHM,2011,0.00514386,11431,0,0,-0.197448015,-0.251973084,0
Cambodia,KHM,2012,0.00514386,14296,0,0,-0.197448015,-0.247112006,0
Cambodia,KHM,2013,0.00514386,17293,0,0,-0.197448015,-0.242026961,0
Cambodia,KHM,2014,0.00514386,20066,0,0,-0.197448015,-0.23732198,0
Cambodia,KHM,2015,0.00514386,21901,0,0,-0.197448015,-0.234208514,0
Cambodia,KHM,2016,0.00514386,24377,0,0,-0.197448015,-0.230007456,0
Cambodia,KHM,2017,0.00514386,27049,0,0,-0.197448015,-0.225473843,0
Cambodia,KHM,2018,0.00514386,30370,0,0,-0.197448015,-0.219839064,0
Cambodia,KHM,2019,0.00514386,33987,0,0,-0.197448015,-0.213702058,0
Cambodia,KHM,2020,0.00514386,37486,0,0,-0.197448015,-0.207765264,0
Cambodia,KHM,2021,0.00514386,41025,0,0,-0.197448015,-0.201760602,0
Lebanon,LBN,1995,0.012246486,138,0,0,0.662962049,-0.271134048,0
Lebanon,LBN,1996,0.012246486,218,0,0,0.662962049,-0.270998311,0
Lebanon,LBN,1997,0.012246486,2018,0,0,0.662962049,-0.26794423,0
Lebanon,LBN,1998,0.012246486,3153,0,0,0.662962049,-0.266018463,0
Lebanon,LBN,1999,0.012246486,4024,0,0,0.662962049,-0.264540627,0
Lebanon,LBN,2000,0.012246486,14233,0,0,0.662962049,-0.247218898,0
Lebanon,LBN,2001,0.012246486,15687,0,0,0.662962049,-0.24475188,0
Lebanon,LBN,2002,0.012246486,17023,0,0,0.662962049,-0.242485073,0
Lebanon,LBN,2003,0.012246486,19883,0,0,0.662962049,-0.237632478,0
Lebanon,LBN,2004,0.012246486,22367,0,0,0.662962049,-0.233417846,0
Lebanon,LBN,2005,0.012246486,25688,0,0,0.662962049,-0.227783067,0
Lebanon,LBN,2006,0.012246486,28820,0,0,0.662962049,-0.222468967,0
Lebanon,LBN,2007,0.012246486,32196,0,0,0.662962049,-0.216740868,0
Lebanon,LBN,2008,0.012246486,36198,0,0,0.662962049,-0.209950629,0
Lebanon,LBN,2009,0.012246486,40577,0,0,0.662962049,-0.202520729,0
Lebanon,LBN,2010,0.012246486,44285,0,0,0.662962049,-0.196229322,0
Lebanon,LBN,2011,0.012246486,47422,0,0,0.662962049,-0.190906738,0
Lebanon,LBN,2012,0.012246486,50533,0,0,0.662962049,-0.185628268,0
Lebanon,LBN,2013,0.012246486,53194,0,0,0.662962049,-0.181113319,0
Lebanon,LBN,2014,0.012246486,56057,0,0,0.662962049,-0.176255633,0
Lebanon,LBN,2015,0.012246486,58216,0,0,0.662962049,-0.172592433,0
Lebanon,LBN,2016,0.012246486,60785,0,0,0.662962049,-0.168233581,0
Lebanon,LBN,2017,0.012246486,63307,0,0,0.662962049,-0.163954474,0
Lebanon,LBN,2018,0.012246486,65965,0,0,0.662962049,-0.159444615,0
Lebanon,LBN,2019,0.012246486,67871,0,0,0.662962049,-0.156210683,0
Lebanon,LBN,2020,0.012246486,69477,0,0,0.662962049,-0.153485764,0
Lebanon,LBN,2021,0.003968071,70077,0,0,-0.339882755,-0.152467737,0
Libya,LBY,1995,0.065491071,766,0,0,7.112995715,-0.270068513,0
Libya,LBY,1996,0.065491071,654,0,0,7.112995715,-0.270258545,0
Libya,LBY,1997,0.065491071,586,0,0,7.112995715,-0.270373921,0
Libya,LBY,1998,0.065491071,459,0,0,7.112995715,-0.270589404,0
Libya,LBY,1999,0.065491071,330,0,0,7.112995715,-0.270808279,0
Libya,LBY,2000,0.065491071,471,0,0,7.112995715,-0.270569043,0
Libya,LBY,2001,0.065491071,338,0,0,7.112995715,-0.270794706,0
Libya,LBY,2002,0.065491071,483,0,0,7.112995715,-0.270548683,0
Libya,LBY,2003,0.065491071,626,0,0,7.112995715,-0.270306053,0
Libya,LBY,2004,0.065491071,983,0,0,7.112995715,-0.269700327,0
Libya,LBY,2005,0.065491071,2021,0,0,7.112995715,-0.26793914,0
Libya,LBY,2006,0.065491071,4085,0,0,7.112995715,-0.264437127,0
Libya,LBY,2007,0.065491071,7935,0,0,7.112995715,-0.257904788,0
Libya,LBY,2008,0.065491071,11115,0,0,7.112995715,-0.252509245,0
Libya,LBY,2009,0.065491071,14425,0,0,7.112995715,-0.24689313,0
Libya,LBY,2010,0.065491071,16334,0,0,7.112995715,-0.243654107,0
Libya,LBY,2011,0.065491071,16334,0,0,7.112995715,-0.243654107,0
Libya,LBY,2012,0.065491071,17759,0,0,7.112995715,-0.241236293,0
Libya,LBY,2013,0.065491071,18461,0,0,7.112995715,-0.240045202,0
Libya,LBY,2014,0.065491071,18462,0,0,7.112995715,-0.240043505,0
Libya,LBY,2015,0.065491071,18462,0,0,7.112995715,-0.240043505,0
Libya,LBY,2016,0.065491071,18462,0,0,7.112995715,-0.240043505,0
Libya,LBY,2017,0.065491071,18462,0,0,7.112995715,-0.240043505,0
Libya,LBY,2018,0.065491071,18462,0,0,7.112995715,-0.240043505,0
Libya,LBY,2019,0.065491071,18462,0,0,7.112995715,-0.240043505,0
Libya,LBY,2020,0.065491071,18462,0,0,7.112995715,-0.240043505,0
Libya,LBY,2021,0.065491071,18462,0,0,7.112995715,-0.240043505,0
Lesotho,LSO,1995,0.017068033,179,0,0,1.247042862,-0.271064483,0
Lesotho,LSO,1996,0.017068033,207,0,0,1.247042862,-0.271016975,0
Lesotho,LSO,1997,0.017068033,239,0,0,1.247042862,-0.27096268,0
Lesotho,LSO,1998,0.017068033,265,0,0,1.247042862,-0.270918566,0
Lesotho,LSO,1999,0.017068033,298,0,0,1.247042862,-0.270862574,0
Lesotho,LSO,2000,0.017068033,330,0,0,1.247042862,-0.270808279,0
Lesotho,LSO,2001,0.017068033,358,0,0,1.247042862,-0.270760772,0
Lesotho,LSO,2002,0.017068033,385,0,0,1.247042862,-0.27071496,0
Lesotho,LSO,2003,0.017068033,427,0,0,1.247042862,-0.270643698,0
Lesotho,LSO,2004,0.017068033,480,0,0,1.247042862,-0.270553773,0
Lesotho,LSO,2005,0.017068033,193,0,0,1.247042862,-0.271040729,0
Lesotho,LSO,2006,0.017068033,128,0,0,1.247042862,-0.271151015,0
Lesotho,LSO,2007,0.017068033,487,0,0,1.247042862,-0.270541896,0
Lesotho,LSO,2008,0.017068033,446,0,0,1.247042862,-0.270611461,0
Lesotho,LSO,2009,0.017068033,847,0,0,1.247042862,-0.26993108,0
Lesotho,LSO,2010,0.017068033,929,0,0,1.247042862,-0.269791949,0
Lesotho,LSO,2011,0.017068033,697,0,0,1.247042862,-0.270185586,0
Lesotho,LSO,2012,0.017068033,434,0,0,1.247042862,-0.270631821,0
Lesotho,LSO,2013,0.017068033,618,0,0,1.247042862,-0.270319627,0
Lesotho,LSO,2014,0.017068033,615,0,0,1.247042862,-0.270324717,0
Lesotho,LSO,2015,0.017068033,572,0,0,1.247042862,-0.270397675,0
Lesotho,LSO,2016,0.017068033,1124,0,0,1.247042862,-0.26946109,0
Lesotho,LSO,2017,0.017068033,1094,0,0,1.247042862,-0.269511992,0
Lesotho,LSO,2018,0.017068033,1139,0,0,1.247042862,-0.26943564,0
Lesotho,LSO,2019,0.017068033,1157,0,0,1.247042862,-0.269405099,0
Lesotho,LSO,2020,0.017068033,1129,0,0,1.247042862,-0.269452607,0
Lesotho,LSO,2021,0.015659586,1024,0,0,1.076423999,-0.269630762,0
Lithuania,LTU,1995,0.002151786,352,0,0,-0.559906996,-0.270770952,0
Lithuania,LTU,1996,0.002151786,700,0,0,-0.559906996,-0.270180496,0
Lithuania,LTU,1997,0.002151786,1041,0,0,-0.559906996,-0.269601918,0
Lithuania,LTU,1998,0.002151786,1625,0,0,-0.559906996,-0.268611038,0
Lithuania,LTU,1999,0.002151786,2063,0,0,-0.559906996,-0.267867878,0
Lithuania,LTU,2000,0.002151786,2334,0,0,-0.559906996,-0.267408069,0
Lithuania,LTU,2001,0.002151786,2665,0,0,-0.559906996,-0.266846458,0
Lithuania,LTU,2002,0.002151786,3981,0,0,-0.559906996,-0.264613585,0
Lithuania,LTU,2003,0.002151786,4960,0,0,-0.559906996,-0.262952505,0
Lithuania,LTU,2004,0.002151786,6553,0,0,-0.559906996,-0.260249643,0
Lithuania,LTU,2005,0.002151786,8450,0,0,-0.559906996,-0.257030981,0
Lithuania,LTU,2006,0.002151786,11620,0,0,-0.559906996,-0.251652406,0
Lithuania,LTU,2007,0.002151786,15652,0,0,-0.559906996,-0.244811265,0
Lithuania,LTU,2008,0.002151786,13268,0,0,-0.559906996,-0.248856225,0
Lithuania,LTU,2009,0.002151786,14824,0,0,-0.559906996,-0.246216142,0
Lithuania,LTU,2010,0.002151786,15455,0,0,-0.559906996,-0.245145517,0
Lithuania,LTU,2011,0.002151786,16147,0,0,-0.559906996,-0.243971392,0
Lithuania,LTU,2012,0.002151786,17727,0,0,-0.559906996,-0.241290588,0
Lithuania,LTU,2013,0.002151786,19525,0,0,-0.559906996,-0.238239901,0
Lithuania,LTU,2014,0.002151786,16555,0,0,-0.559906996,-0.243279134,0
Lithuania,LTU,2015,0.002151786,15747,0,0,-0.559906996,-0.244650077,0
Lithuania,LTU,2016,0.002151786,15604,0,0,-0.559906996,-0.244892707,0
Lithuania,LTU,2017,0.002151786,19302,0,0,-0.559906996,-0.238618267,0
Lithuania,LTU,2018,0.002151786,19109,0,0,-0.559906996,-0.238945733,0
Lithuania,LTU,2019,0.002151786,21354,0,0,-0.559906996,-0.235136615,0
Lithuania,LTU,2020,0.002151786,24860,0,0,-0.559906996,-0.229187944,0
Lithuania,LTU,2021,0.002151786,27356,0,0,-0.559906996,-0.224952952,0
Luxembourg,LUX,2002,0.001146667,39075,0,0,-0.681666822,-0.205069189,0
Luxembourg,LUX,2003,0.001146667,59100,0,0,-0.681666822,-0.17109254,0
Luxembourg,LUX,2004,0.001146667,76150,0,0,-0.681666822,-0.142163608,0
Luxembourg,LUX,2005,0.001146667,64729,0,0,-0.681666822,-0.161541751,0
Luxembourg,LUX,2006,0.001146667,84845,0.009239217,0.009196797,-0.681666822,-0.1274107,0
Luxembourg,LUX,2007,0.001146667,137380,0.018411284,0.018243848,-0.681666822,-0.038273958,0
Luxembourg,LUX,2008,0.001146667,125128,0.161857408,0.150019938,-0.681666822,-0.059062068,0
Luxembourg,LUX,2009,0.001146667,172217,0.152487611,0.141922746,-0.681666822,0.020834383,0
Luxembourg,LUX,2010,0.001146667,172257,0.055446855,0.053964236,-0.681666822,0.020902252,0
Luxembourg,LUX,2011,0.001146667,225725,0.096442548,0.092070892,-0.681666822,0.111622027,0
Luxembourg,LUX,2012,0.001146667,168354,0.110975457,0.10523842,-0.681666822,0.014279987,0
Luxembourg,LUX,2013,0.001146667,181234,0.055927091,0.05441914,-0.681666822,0.036133632,0
Luxembourg,LUX,2014,0.001146667,111368,0.03947079,0.038711728,-0.681666822,-0.082408819,0
Luxembourg,LUX,2015,0.001146667,265661,0,0,-0.681666822,0.1793819,0
Luxembourg,LUX,2016,0.001146667,220064,0,0,-0.681666822,0.102016942,0
Luxembourg,LUX,2017,0.001146667,208391,0,0,-0.681666822,0.082211228,0
Luxembourg,LUX,2018,0.001146667,177559,0,0,-0.681666822,0.029898217,0
Luxembourg,LUX,2019,0.001146667,283039,0,0,-0.681666822,0.208867354,0
Luxembourg,LUX,2020,0.001146667,1439590,0,0,-0.681666822,2.171200825,0
Luxembourg,LUX,2021,0.001301,1428983,0,0,-0.662970967,2.153203806,0
Latvia,LVA,1995,0.001201786,615,0,0,-0.674989722,-0.270324717,0
Latvia,LVA,1996,0.001201786,936,0,0,-0.674989722,-0.269780072,0
Latvia,LVA,1997,0.001201786,1271,0,0,-0.674989722,-0.269211674,0
Latvia,LVA,1998,0.001201786,1557,0,0,-0.674989722,-0.268726414,0
Latvia,LVA,1999,0.001201786,1796,0,0,-0.674989722,-0.2683209,0
Latvia,LVA,2000,0.001201786,1691,0,0,-0.674989722,-0.268499055,0
Latvia,LVA,2001,0.001201786,1863,0,0,-0.674989722,-0.268207221,0
Latvia,LVA,2002,0.001201786,2438,0,0,-0.674989722,-0.267231611,0
Latvia,LVA,2003,0.001201786,3185,0,0,-0.674989722,-0.265964168,0
Latvia,LVA,2004,0.001201786,4529,0,0,-0.674989722,-0.263683788,0
Latvia,LVA,2005,0.001201786,4906,0,0,-0.674989722,-0.263044127,0
Latvia,LVA,2006,0.001201786,7510,0,0,-0.674989722,-0.25862589,0
Latvia,LVA,2007,0.001201786,10991,0,0,-0.674989722,-0.252719637,0
Latvia,LVA,2008,0.001201786,11309,0,0,-0.674989722,-0.252180083,0
Latvia,LVA,2009,0.001201786,11519,0,0,-0.674989722,-0.251823774,0
Latvia,LVA,2010,0.001201786,10869,0,0,-0.674989722,-0.252926636,0
Latvia,LVA,2011,0.001201786,12062,0,0,-0.674989722,-0.250902459,0
Latvia,LVA,2012,0.001201786,13488,0,0,-0.674989722,-0.248482949,0
Latvia,LVA,2013,0.001201786,15904,0,0,-0.674989722,-0.244383693,0
Latvia,LVA,2014,0.001201786,15130,0,0,-0.674989722,-0.245696948,0
Latvia,LVA,2015,0.001201786,14733,0,0,-0.674989722,-0.246370543,0
Latvia,LVA,2016,0.001201786,14326,0,0,-0.674989722,-0.247061104,0
Latvia,LVA,2017,0.001201786,17679,0,0,-0.674989722,-0.24137203,0
Latvia,LVA,2018,0.001201786,17557,0,0,-0.674989722,-0.241579029,0
Latvia,LVA,2019,0.001201786,18031,0,0,-0.674989722,-0.240774788,0
Latvia,LVA,2020,0.001201786,20614,0,0,-0.674989722,-0.236392182,0
Latvia,LVA,2021,0.001201786,24034,0,0,-0.674989722,-0.230589428,0
Morocco,MAR,1995,0.002498333,5126,0.17824018,0.164021952,-0.517926393,-0.262670851,0
Morocco,MAR,1996,0.002498333,5448,0.104297263,0.099209172,-0.517926393,-0.26212451,0
Morocco,MAR,1997,0.002498333,6655,0.129646551,0.121904797,-0.517926393,-0.260076579,0
Morocco,MAR,1998,0.002498333,7056,0.048733028,0.047582796,-0.517926393,-0.259396197,0
Morocco,MAR,1999,0.002498333,8419,0.065752131,0.063680776,-0.517926393,-0.25708358,0
Morocco,MAR,2000,0.002498333,8842,0.126939155,0.119505245,-0.517926393,-0.256365871,0
Morocco,MAR,2001,0.002498333,11649,0.003162631,0.00315764,-0.517926393,-0.251603201,0
Morocco,MAR,2002,0.002498333,12130,0.003843663,0.003836295,-0.517926393,-0.250787083,0
Morocco,MAR,2003,0.002498333,17106,0.03898346,0.038242793,-0.517926393,-0.242344246,0
Morocco,MAR,2004,0.002498333,19883,0.403156829,0.338724576,-0.517926393,-0.237632478,0
Morocco,MAR,2005,0.002498333,20752,0.585332085,0.460793903,-0.517926393,-0.236158036,0
Morocco,MAR,2006,0.002498333,29939,0.998985067,0.692639585,-0.517926393,-0.220570346,0
Morocco,MAR,2007,0.002498333,38613,1.33571239,0.848316937,-0.517926393,-0.20585307,0
Morocco,MAR,2008,0.002498333,39388,5.80519549,1.917686363,-0.517926393,-0.204538119,1
Morocco,MAR,2009,0.002498333,42581,3.853150083,1.579627996,-0.517926393,-0.199120519,0
Morocco,MAR,2010,0.002498333,45082,5.297731081,1.840189423,-0.517926393,-0.194877043,1
Morocco,MAR,2011,0.002498333,44516,7.204782495,2.104717215,-0.517926393,-0.195837382,1
Morocco,MAR,2012,0.002498333,45246,6.213043295,1.975890956,-0.517926393,-0.194598782,1
Morocco,MAR,2013,0.002498333,51816,4.332823401,1.673880817,-0.517926393,-0.183451387,0
Morocco,MAR,2014,0.002498333,51192,3.23580085,1.443572413,-0.517926393,-0.184510135,0
Morocco,MAR,2015,0.002498333,49671,2.331996071,1.203571545,-0.517926393,-0.187090834,0
Morocco,MAR,2016,0.002498333,54784,2.686772418,1.304751392,-0.517926393,-0.178415547,0
Morocco,MAR,2017,0.002498333,63205,3.055009729,1.399953087,-0.517926393,-0.164127539,0
Morocco,MAR,2018,0.002498333,64135,2.283476756,1.188902848,-0.517926393,-0.162549597,0
Morocco,MAR,2019,0.002498333,66551,0.155579804,0.144602213,-0.517926393,-0.158450342,0
Morocco,MAR,2020,0.002498333,71975,0.147539736,0.137620291,-0.517926393,-0.149247378,0
Morocco,MAR,2021,0.002453571,72994,0.26590798,0.235789635,-0.523348848,-0.147518429,0
Madagascar,MDG,1995,0.005976437,172,0.001384673,0.001383715,-0.096589878,-0.27107636,0
Madagascar,MDG,1996,0.005976437,183,0.00364054,0.003633929,-0.096589878,-0.271057696,0
Madagascar,MDG,1997,0.005976437,196,0.000410054,0.00040997,-0.096589878,-0.271035639,0
Madagascar,MDG,1998,0.005976437,212,0.000474763,0.00047465,-0.096589878,-0.271008491,0
Madagascar,MDG,1999,0.005976437,271,0.000232775,0.000232748,-0.096589878,-0.270908385,0
Madagascar,MDG,2000,0.005976437,141,0.000221204,0.00022118,-0.096589878,-0.271128958,0
Madagascar,MDG,2001,0.005976437,143,0,0,-0.096589878,-0.271125565,0
Madagascar,MDG,2002,0.005976437,181,0,0,-0.096589878,-0.271061089,0
Madagascar,MDG,2003,0.005976437,259,0,0,-0.096589878,-0.270928746,0
Madagascar,MDG,2004,0.005976437,257,0.00099617,0.000995674,-0.096589878,-0.270932139,0
Madagascar,MDG,2005,0.005976437,246,0.000332965,0.00033291,-0.096589878,-0.270950803,0
Madagascar,MDG,2006,0.005976437,739,0.002557706,0.002554441,-0.096589878,-0.270114324,0
Madagascar,MDG,2007,0.005976437,1773,7.30E-05,7.30E-05,-0.096589878,-0.268359925,0
Madagascar,MDG,2008,0.005976437,2787,0.003804376,0.003797158,-0.096589878,-0.266639459,0
Madagascar,MDG,2009,0.005976437,3948,0.001699704,0.001698261,-0.096589878,-0.264669577,0
Madagascar,MDG,2010,0.005976437,4383,0.120966459,0.114191223,-0.096589878,-0.263931507,0
Madagascar,MDG,2011,0.005976437,4915,0.320174108,0.277763628,-0.096589878,-0.263028857,0
Madagascar,MDG,2012,0.005976437,5730,0.289984667,0.254630332,-0.096589878,-0.261646037,0
Madagascar,MDG,2013,0.005976437,6378,0.540283266,0.431966338,-0.096589878,-0.260546568,0
Madagascar,MDG,2014,0.005976437,7089,0,0,-0.096589878,-0.259340206,0
Madagascar,MDG,2015,0.005976437,5976,0,0,-0.096589878,-0.261228646,0
Madagascar,MDG,2016,0.005976437,6225,0,0,-0.096589878,-0.260806165,0
Madagascar,MDG,2017,0.005976437,7074,0,0,-0.096589878,-0.259365657,0
Madagascar,MDG,2018,0.005976437,6707,0.340463533,0.293015474,-0.096589878,-0.25998835,0
Madagascar,MDG,2019,0.005976437,5698,0,0,-0.096589878,-0.261700332,0
Madagascar,MDG,2020,0.005976437,4101,0,0,-0.096589878,-0.26440998,0
Madagascar,MDG,2021,0.005969971,3792,0,0,-0.097373167,-0.264934264,0
Mexico,MEX,1995,0.006516536,41130,0.259430267,0.23065945,-0.031162441,-0.201582447,0
Mexico,MEX,1996,0.006516536,46912,0.185948298,0.170542706,-0.031162441,-0.191772061,0
Mexico,MEX,1997,0.006516536,55810,0.136301412,0.127778613,-0.031162441,-0.176674721,0
Mexico,MEX,1998,0.006516536,63610,0.113594941,0.107593468,-0.031162441,-0.163440371,0
Mexico,MEX,1999,0.006516536,88470,0.083985141,0.080644195,-0.031162441,-0.121260121,0
Mexico,MEX,2000,0.006516536,121691,0.068965945,0.066691775,-0.031162441,-0.064893666,0
Mexico,MEX,2001,0.006516536,159607,0.045057908,0.044072298,-0.031162441,-0.00056115,0
Mexico,MEX,2002,0.006516536,164330,0.047207973,0.046127549,-0.031162441,0.007452419,0
Mexico,MEX,2003,0.006516536,175260,0.053575054,0.052189194,-0.031162441,0.025997477,0
Mexico,MEX,2004,0.006516536,206784,0.131562168,0.123599128,-0.031162441,0.079484613,0
Mexico,MEX,2005,0.006516536,248181,0.194879673,0.178045488,-0.031162441,0.149723382,0
Mexico,MEX,2006,0.006516536,277460,0.349434676,0.299685746,-0.031162441,0.1994014,0
Mexico,MEX,2007,0.006516536,311821,0.396355352,0.333865522,-0.031162441,0.257702106,0
Mexico,MEX,2008,0.006516536,280878,0.333187526,0.287572711,-0.031162441,0.20520076,0
Mexico,MEX,2009,0.006516536,286620,0.307378175,0.268023739,-0.031162441,0.214943278,0
Mexico,MEX,2010,0.006516536,355512,0.502379058,0.40704989,-0.031162441,0.331833132,0
Mexico,MEX,2011,0.006516536,336179,0.872067632,0.627043506,-0.031162441,0.299030607,0
Mexico,MEX,2012,0.006516536,426101,0.795322265,0.585184541,-0.031162441,0.451602306,0
Mexico,MEX,2013,0.006516536,469236,0.590375429,0.463970107,-0.031162441,0.524789959,0
Mexico,MEX,2014,0.006516536,456569,0.414931244,0.347080939,-0.031162441,0.503297714,0
Mexico,MEX,2015,0.006516536,430576,0.363917082,0.310360767,-0.031162441,0.45919509,0
Mexico,MEX,2016,0.006516536,433834,0.477374396,0.390266456,-0.031162441,0.464722976,0
Mexico,MEX,2017,0.006516536,497533,0.555632856,0.441882444,-0.031162441,0.572801807,0
Mexico,MEX,2018,0.006516536,516485,0.423822774,0.353345349,-0.031162441,0.604957885,0
Mexico,MEX,2019,0.006516536,567016,0.274036356,0.242190094,-0.031162441,0.690694417,0
Mexico,MEX,2020,0.006516536,544430,0.464219555,0.381322374,-0.031162441,0.65237249,0
Mexico,MEX,2021,0.006516536,592221,1.364659373,0.860633983,-0.031162441,0.733460033,0
North Macedonia,MKD,1995,0.007341667,87,0.247116719,0.220834262,0.068793691,-0.27122058,0
North Macedonia,MKD,1996,0.007341667,98,0.157916418,0.146622199,0.068793691,-0.271201917,0
North Macedonia,MKD,1997,0.007341667,156,0.326832652,0.282794637,0.068793691,-0.271103507,0
North Macedonia,MKD,1998,0.007341667,315,0.131510433,0.123553407,0.068793691,-0.27083373,0
North Macedonia,MKD,1999,0.007341667,362,0.12882347,0.121175913,0.068793691,-0.270753985,0
North Macedonia,MKD,2000,0.007341667,540,0.158868722,0.14744429,0.068793691,-0.27045197,0
North Macedonia,MKD,2001,0.007341667,916,0.064432485,0.062441779,0.068793691,-0.269814006,0
North Macedonia,MKD,2002,0.007341667,1217,0.085905886,0.082414557,0.068793691,-0.269303296,0
North Macedonia,MKD,2003,0.007341667,1632,0.097050471,0.092625188,0.068793691,-0.268599161,0
North Macedonia,MKD,2004,0.007341667,2193,0.331313831,0.286166297,0.068793691,-0.267647306,0
North Macedonia,MKD,2005,0.007341667,2087,0.299505894,0.261984111,0.068793691,-0.267827157,0
North Macedonia,MKD,2006,0.007341667,2764,2.026733881,1.107484111,0.068793691,-0.266678483,0
North Macedonia,MKD,2007,0.007341667,3747,5.394966515,1.855511199,0.068793691,-0.265010616,1
North Macedonia,MKD,2008,0.007341667,4132,0.749312777,0.559223012,0.068793691,-0.264357382,0
North Macedonia,MKD,2009,0.007341667,4525,0.629880939,0.488506969,0.068793691,-0.263690574,0
North Macedonia,MKD,2010,0.007341667,4351,1.32172183,0.842309079,0.068793691,-0.263985802,0
North Macedonia,MKD,2011,0.007341667,4678,1.124639484,0.753602133,0.068793691,-0.263430978,0
North Macedonia,MKD,2012,0.007341667,4863,0.972109483,0.679103773,0.068793691,-0.263117086,0
North Macedonia,MKD,2013,0.007341667,5489,0.979556097,0.682872626,0.068793691,-0.262054944,0
North Macedonia,MKD,2014,0.007341667,4885,1.040022684,0.712960927,0.068793691,-0.263079758,0
North Macedonia,MKD,2015,0.007341667,4790,0.752026697,0.56077323,0.068793691,-0.263240946,0
North Macedonia,MKD,2016,0.007341667,4909,0.710173023,0.536594548,0.068793691,-0.263039037,0
North Macedonia,MKD,2017,0.007341667,5634,0.646476737,0.498637694,0.068793691,-0.261808921,0
North Macedonia,MKD,2018,0.007341667,6077,0.268623617,0.237932547,0.068793691,-0.261057278,0
North Macedonia,MKD,2019,0.007341667,6408,0,0,0.068793691,-0.260495666,0
North Macedonia,MKD,2020,0.007341667,7181,0,0,0.068793691,-0.259184108,0
North Macedonia,MKD,2021,0.007341667,7133,0,0,0.068793691,-0.259265551,0
Myanmar,MMR,1995,0.004322695,1214,0.182096422,0.167289491,-0.296923706,-0.269308386,0
Myanmar,MMR,1996,0.004322695,1794,0.074879657,0.072208708,-0.296923706,-0.268324294,0
Myanmar,MMR,1997,0.004322695,2673,0.058469241,0.056823752,-0.296923706,-0.266832884,0
Myanmar,MMR,1998,0.004322695,3357,0.075285709,0.072586402,-0.296923706,-0.265672334,0
Myanmar,MMR,1999,0.004322695,3661,0.193560297,0.176940687,-0.296923706,-0.265156533,0
Myanmar,MMR,2000,0.004322695,3752,0.210015668,0.190633308,-0.296923706,-0.265002132,0
Myanmar,MMR,2001,0.004322695,3767,0.157996864,0.146691671,-0.296923706,-0.264976682,0
Myanmar,MMR,2002,0.004322695,3785,0.167467305,0.154836706,-0.296923706,-0.264946141,0
Myanmar,MMR,2003,0.004322695,5640,0.171509031,0.158292688,-0.296923706,-0.261798741,0
Myanmar,MMR,2004,0.004322695,6370,0.380102975,0.322158116,-0.296923706,-0.260560142,0
Myanmar,MMR,2005,0.004322695,6480,0.547781795,0.436822806,-0.296923706,-0.260373503,0
Myanmar,MMR,2006,0.004322695,7205,0.789794092,0.582100581,-0.296923706,-0.259143387,0
Myanmar,MMR,2007,0.004322695,7207,0.558920259,0.44399344,-0.296923706,-0.259139994,0
Myanmar,MMR,2008,0.004322695,7810,0.17372857,0.160185494,-0.296923706,-0.258116877,0
Myanmar,MMR,2009,0.004322695,7837,0.058831568,0.057166006,-0.296923706,-0.258071066,0
Myanmar,MMR,2010,0.004322695,14507,0.25833899,0.229792589,-0.296923706,-0.246753999,0
Myanmar,MMR,2011,0.004322695,15625,0.470504518,0.385605551,-0.296923706,-0.244857076,0
Myanmar,MMR,2012,0.004322695,16121,0.23105101,0.207868284,-0.296923706,-0.244015507,0
Myanmar,MMR,2013,0.004322695,16706,0.517429829,0.417018002,-0.296923706,-0.243022931,0
Myanmar,MMR,2014,0.004322695,17652,0.798589734,0.587002877,-0.296923706,-0.241417842,0
Myanmar,MMR,2015,0.004322695,20476,0.359737628,0.307291761,-0.296923706,-0.236626328,0
Myanmar,MMR,2016,0.004322695,23406,0.652374911,0.502213593,-0.296923706,-0.231654963,0
