sample_id_estimate,signal_estimate,target_role,target_estimate,universe,validation,split_id,algorithm,test_rows_estimate,test_countries_estimate,bootstrap_seed_estimate,comparison_type_estimate,left_predictor_estimate,right_predictor_estimate,bootstrap_replicates_estimate,point_delta_r2_estimate,bootstrap_median_delta_r2_estimate,bootstrap_mean_delta_r2_estimate,bootstrap_ci_low_delta_r2_estimate,bootstrap_ci_high_delta_r2_estimate,bootstrap_median_minus_point_delta_r2_estimate,bootstrap_abs_median_minus_point_delta_r2_estimate,p_delta_r2_gt_0_estimate,p_delta_r2_gt_0p0025_estimate,p_delta_r2_gt_0p005_estimate,p_delta_r2_gt_0p01_estimate,point_delta_mae_estimate,bootstrap_median_delta_mae_estimate,bootstrap_ci_low_delta_mae_estimate,bootstrap_ci_high_delta_mae_estimate,five_way_unit_verdict_estimate,countries_N_estimate,replicates_estimate,draws_min_estimate,draws_max_estimate,distinct_countries_min_estimate,distinct_countries_median_estimate,distinct_countries_max_estimate,duplicate_draws_median_estimate,all_replicates_exact_N_draws_estimate,draw_count_matrix_sha256_estimate,sample_id_score,signal_score,target_score,test_rows_score,test_countries_score,bootstrap_seed_score,comparison_type_score,left_predictor_score,right_predictor_score,bootstrap_replicates_score,point_delta_r2_score,bootstrap_median_delta_r2_score,bootstrap_mean_delta_r2_score,bootstrap_ci_low_delta_r2_score,bootstrap_ci_high_delta_r2_score,bootstrap_median_minus_point_delta_r2_score,bootstrap_abs_median_minus_point_delta_r2_score,p_delta_r2_gt_0_score,p_delta_r2_gt_0p0025_score,p_delta_r2_gt_0p005_score,p_delta_r2_gt_0p01_score,point_delta_mae_score,bootstrap_median_delta_mae_score,bootstrap_ci_low_delta_mae_score,bootstrap_ci_high_delta_mae_score,five_way_unit_verdict_score,countries_N_score,replicates_score,draws_min_score,draws_max_score,distinct_countries_min_score,distinct_countries_median_score,distinct_countries_max_score,duplicate_draws_median_score,all_replicates_exact_N_draws_score,draw_count_matrix_sha256_score,point_delta_r2_score_minus_estimate,bootstrap_median_score_minus_estimate,unit_verdict_changed
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,All_Eligible,Future_Period,train_to_2015__test_from_2016,RandomForest,1222,180,1890368004,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0135916202502197,-0.0131663362160331,-0.0134852177953264,-0.039391005236289,0.010991254798182,0.0004252840341865,0.0004252840341865,0.149,0.1075,0.0775,0.03,-0.0057364169412256,-0.0055469205450857,-0.0200677099281072,0.0094317292573999,Unsupported,180,2000,180,180,99,114.0,128,66.0,True,1eff77c540ef9d7c07c53bde4f1fceea92c901c415f076f97b4f3df997fa5783,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,1222,180,1890368004,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0135916202502197,-0.0131663362160331,-0.0134852177953264,-0.039391005236289,0.010991254798182,0.0004252840341865,0.0004252840341865,0.149,0.1075,0.0775,0.03,-0.0057364169412256,-0.0055469205450857,-0.0200677099281072,0.0094317292573999,Unsupported,180,2000,180,180,99,114.0,128,66.0,True,1eff77c540ef9d7c07c53bde4f1fceea92c901c415f076f97b4f3df997fa5783,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,All_Eligible,Future_Period,train_to_2015__test_from_2016,Ridge,1222,180,1890368004,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0065004927441262,0.0065731574840866,0.0065929053143151,0.0033460064324634,0.0098665249237903,7.266473996037082e-05,7.266473996037082e-05,1.0,0.995,0.829,0.02,-0.0023853733795187,-0.0024245949600176,-0.0072952365459179,0.0025496943819248,Supported and practically material,180,2000,180,180,99,114.0,128,66.0,True,1eff77c540ef9d7c07c53bde4f1fceea92c901c415f076f97b4f3df997fa5783,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,1222,180,1890368004,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0065004927408536,0.0065731574792687,0.0065929053109478,0.003346006430256,0.009866524928189,7.26647384151069e-05,7.26647384151069e-05,1.0,0.995,0.829,0.02,-0.0023853733727383,-0.0024245949561196,-0.0072952365412124,0.002549694395007,Supported and practically material,180,2000,180,180,99,114.0,128,66.0,True,1eff77c540ef9d7c07c53bde4f1fceea92c901c415f076f97b4f3df997fa5783,-3.272600072878884e-12,-4.817900418896404e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,All_Eligible,Future_Period,train_to_2016__test_from_2017,ElasticNet,1045,180,2005006042,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0051936601900235,0.0051941374906274,0.0052068207712417,0.0023160904259277,0.0082930618188145,4.773006039293648e-07,4.773006039293648e-07,1.0,0.965,0.5475,0.0035,-0.0016128697034134,-0.0014791563843903,-0.0059130937039997,0.0027483311052047,Directionally positive but marginal,180,2000,180,180,99,114.0,127,66.0,True,5688759fad6287359a7f31358149e254ab2c9722918d655ddf4f532913380de7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,1045,180,2005006042,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.005193660187489,0.0051941374904763,0.0052068207690235,0.0023160904328191,0.0082930618216924,4.773029873561541e-07,4.773029873561541e-07,1.0,0.965,0.5475,0.0035,-0.001612869695059,-0.0014791563826357,-0.0059130936976903,0.0027483311006713,Directionally positive but marginal,180,2000,180,180,99,114.0,127,66.0,True,5688759fad6287359a7f31358149e254ab2c9722918d655ddf4f532913380de7,-2.5344995199794162e-12,-1.5110048628974582e-13,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,All_Eligible,Future_Period,train_to_2016__test_from_2017,RandomForest,1045,180,2005006042,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0101457735650103,0.0096288181980535,0.0098613869136402,-0.0145328334934393,0.0359432732970817,-0.0005169553669568,0.0005169553669568,0.7715,0.7165,0.6395,0.4865,-0.0148620613590175,-0.014304888616651,-0.0282357915128398,-0.0010195200882158,Setup-dependent,180,2000,180,180,99,114.0,127,66.0,True,5688759fad6287359a7f31358149e254ab2c9722918d655ddf4f532913380de7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,1045,180,2005006042,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0101457735650103,0.0096288181980535,0.0098613869136402,-0.0145328334934393,0.0359432732970817,-0.0005169553669568,0.0005169553669568,0.7715,0.7165,0.6395,0.4865,-0.0148620613590175,-0.014304888616651,-0.0282357915128398,-0.0010195200882158,Setup-dependent,180,2000,180,180,99,114.0,127,66.0,True,5688759fad6287359a7f31358149e254ab2c9722918d655ddf4f532913380de7,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,All_Eligible,Future_Period,train_to_2016__test_from_2017,Ridge,1045,180,2005006042,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0062697432281225,0.0062513781391204,0.0062711171789484,0.0027912808012694,0.0097792453539798,-1.836508900210365e-05,1.836508900210365e-05,1.0,0.9835,0.746,0.019,-0.0017680561961521,-0.0016199163849806,-0.0067647930822804,0.0033607290939248,Directionally positive but marginal,180,2000,180,180,99,114.0,127,66.0,True,5688759fad6287359a7f31358149e254ab2c9722918d655ddf4f532913380de7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,1045,180,2005006042,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0062697432248994,0.0062513781380273,0.0062711171761126,0.0027912807879747,0.0097792453298808,-1.836508687214078e-05,1.836508687214078e-05,1.0,0.9835,0.746,0.019,-0.0017680561837963,-0.0016199163677421,-0.0067647930600088,0.0033607291099989,Directionally positive but marginal,180,2000,180,180,99,114.0,127,66.0,True,5688759fad6287359a7f31358149e254ab2c9722918d655ddf4f532913380de7,-3.2231006058536238e-12,-1.0931004365555275e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,All_Eligible,Future_Period,train_to_2018__test_from_2019,ElasticNet,693,177,3146573506,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0054825437658494,0.0055141985293512,0.0055225393008244,0.0020757351453464,0.008867418687219,3.16547635018094e-05,3.16547635018094e-05,0.999,0.9545,0.624,0.0055,-0.0009126646030253,-0.000893800249763,-0.0056073535983678,0.0038240089090863,Directionally positive but marginal,177,2000,177,177,98,112.0,127,65.0,True,130b21d7e2c43d10c3cc42c10a397e4b1174d100171c08e6c77eb6ae79a6f27b,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,693,177,3146573506,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.005482543763741,0.0055141985266626,0.005522539298926,0.0020757351377529,0.0088674186894153,3.165476292166236e-05,3.165476292166236e-05,0.999,0.9545,0.624,0.0055,-0.0009126646000016,-0.0008938002557743,-0.0056073536032003,0.0038240089022329,Directionally positive but marginal,177,2000,177,177,98,112.0,127,65.0,True,130b21d7e2c43d10c3cc42c10a397e4b1174d100171c08e6c77eb6ae79a6f27b,-2.108400259936971e-12,-2.688599343159126e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,All_Eligible,Future_Period,train_to_2018__test_from_2019,RandomForest,693,177,3146573506,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0239199201004896,-0.023908724009566,-0.0240391197149474,-0.0577269085209798,0.0084302262320091,1.1196090923593084e-05,1.1196090923593084e-05,0.086,0.06,0.0415,0.0185,-0.0041448536138217,-0.0037774911422751,-0.0205566602041091,0.0139166007014479,Unsupported,177,2000,177,177,98,112.0,127,65.0,True,130b21d7e2c43d10c3cc42c10a397e4b1174d100171c08e6c77eb6ae79a6f27b,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,693,177,3146573506,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0239199201004896,-0.0239087240095659,-0.0240391197149474,-0.0577269085209798,0.0084302262320091,1.1196090923648594e-05,1.1196090923648594e-05,0.086,0.06,0.0415,0.0185,-0.0041448536138217,-0.0037774911422751,-0.0205566602041091,0.0139166007014479,Unsupported,177,2000,177,177,98,112.0,127,65.0,True,130b21d7e2c43d10c3cc42c10a397e4b1174d100171c08e6c77eb6ae79a6f27b,0.0,1.0061396160665481e-16,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,All_Eligible,Future_Period,train_to_2018__test_from_2019,Ridge,693,177,3146573506,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0065196679543013,0.0065495401041161,0.0065650372117436,0.0018019848767277,0.0112582711163324,2.9872149814813564e-05,2.9872149814813564e-05,0.995,0.9515,0.758,0.072,0.0004054161237232,0.0004518290805403,-0.0061956850273472,0.0068500301470563,Directionally positive but marginal,177,2000,177,177,98,112.0,127,65.0,True,130b21d7e2c43d10c3cc42c10a397e4b1174d100171c08e6c77eb6ae79a6f27b,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__All_Eligible,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,693,177,3146573506,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.006519667951243,0.0065495400997571,0.0065650372090109,0.0018019848848839,0.0112582711130842,2.987214851407627e-05,2.987214851407627e-05,0.995,0.9515,0.758,0.072,0.0004054161267625,0.0004518290725402,-0.0061956850162679,0.0068500301524798,Directionally positive but marginal,177,2000,177,177,98,112.0,127,65.0,True,130b21d7e2c43d10c3cc42c10a397e4b1174d100171c08e6c77eb6ae79a6f27b,-3.058300140912351e-12,-4.359000140008451e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,654,34,3188532994,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0081872975827006,-0.0077070624331543,-0.0084308124492601,-0.0197604174149301,-0.0006265881711405,0.0004802351495463,0.0004802351495463,0.012,0.0005,0.0,0.0,0.009105864921037,0.008657536197731,1.386890338825452e-05,0.0202732886695882,Unsupported,34,2000,34,34,16,22.0,28,12.0,True,dfffa4a49847271bc4a04dfbfc38a09be2893e13031b7c20ff6304f253bfe8d9,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,654,34,3188532994,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0081872976352466,-0.0077070624970432,-0.00843081250244,-0.0197604174910431,-0.0006265881911169,0.0004802351382033,0.0004802351382033,0.012,0.0005,0.0,0.0,0.009105864973117,0.0086575362418941,1.386892848425202e-05,0.0202732887728102,Unsupported,34,2000,34,34,16,22.0,28,12.0,True,dfffa4a49847271bc4a04dfbfc38a09be2893e13031b7c20ff6304f253bfe8d9,-5.2546000536835e-11,-6.388889937924969e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,654,34,3188532994,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0181804553708311,-0.017984268032117,-0.0187296653475093,-0.056042152682836,0.0129021531932722,0.0001961873387141,0.0001961873387141,0.138,0.1065,0.0805,0.04,0.0295784255456146,0.0278455380886552,-0.0049561841969751,0.0717797750833791,Unsupported,34,2000,34,34,16,22.0,28,12.0,True,dfffa4a49847271bc4a04dfbfc38a09be2893e13031b7c20ff6304f253bfe8d9,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,654,34,3188532994,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0181804553708311,-0.017984268032117,-0.0187296653475093,-0.056042152682836,0.0129021531932722,0.0001961873387141,0.0001961873387141,0.138,0.1065,0.0805,0.04,0.0295784255456146,0.0278455380886552,-0.0049561841969751,0.0717797750833791,Unsupported,34,2000,34,34,16,22.0,28,12.0,True,dfffa4a49847271bc4a04dfbfc38a09be2893e13031b7c20ff6304f253bfe8d9,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,654,34,3188532994,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.011711872602228,-0.0109575054191071,-0.012061542521588,-0.0284160814953571,-0.0009627906241441,0.0007543671831209,0.0007543671831209,0.0125,0.0005,0.0,0.0,0.0122830220877728,0.0117927891887807,0.0005744276512816,0.0268788782509913,Unsupported,34,2000,34,34,16,22.0,28,12.0,True,dfffa4a49847271bc4a04dfbfc38a09be2893e13031b7c20ff6304f253bfe8d9,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,654,34,3188532994,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0117118726632696,-0.0109575054806737,-0.0120615425832369,-0.0284160816147296,-0.0009627906523826,0.0007543671825959,0.0007543671825959,0.0125,0.0005,0.0,0.0,0.0122830221447831,0.0117927892442813,0.0005744276840481,0.0268788783655835,Unsupported,34,2000,34,34,16,22.0,28,12.0,True,dfffa4a49847271bc4a04dfbfc38a09be2893e13031b7c20ff6304f253bfe8d9,-6.10416005936143e-11,-6.15665990411074e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,295,33,23988270,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0004264040174626,0.0004184554829485,0.0004408279107829,-0.000297576600941,0.0012435048639047,-7.948534514079508e-06,7.948534514079508e-06,0.881,0.0005,0.0,0.0,-0.0009419516989002,-0.0009299662346159,-0.0023451869126176,0.00049002461872,Directionally positive but marginal,33,2000,33,33,15,21.0,27,12.0,True,e98376b137e5a2867abbea794290d2ae0040264f546fc9d467b37475663805c8,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,295,33,23988270,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0004264040260054,0.0004184554889617,0.0004408279195215,-0.0002975766102021,0.0012435048924179,-7.94853704372267e-06,7.94853704372267e-06,0.881,0.0005,0.0,0.0,-0.0009419517233015,-0.0009299662591025,-0.0023451869771933,0.0004900246331146,Directionally positive but marginal,33,2000,33,33,15,21.0,27,12.0,True,e98376b137e5a2867abbea794290d2ae0040264f546fc9d467b37475663805c8,8.542799985206823e-12,6.013199974844868e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,RandomForest,295,33,23988270,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0442452866210203,-0.0442679638502915,-0.0434864950220153,-0.0722164971176458,-0.00673412933216,-2.2677229271239607e-05,2.2677229271239607e-05,0.0095,0.008,0.0065,0.004,0.0286222465146249,0.0283843508240237,-0.0025316374257682,0.0596000400192571,Unsupported,33,2000,33,33,15,21.0,27,12.0,True,e98376b137e5a2867abbea794290d2ae0040264f546fc9d467b37475663805c8,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,295,33,23988270,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0442452866210203,-0.0442679638502915,-0.0434864950220152,-0.0722164971176458,-0.00673412933216,-2.2677229271239607e-05,2.2677229271239607e-05,0.0095,0.008,0.0065,0.004,0.0286222465146249,0.0283843508240237,-0.0025316374257682,0.0596000400192571,Unsupported,33,2000,33,33,15,21.0,27,12.0,True,e98376b137e5a2867abbea794290d2ae0040264f546fc9d467b37475663805c8,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,295,33,23988270,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0011849858354588,0.0011721043201072,0.0012224241949886,-0.0014104911647181,0.0039277271151016,-1.2881515351614858e-05,1.2881515351614858e-05,0.8315,0.167,0.0035,0.0,-0.0034021665303877,-0.0033344237442007,-0.0077957335024819,0.001045044224077,Directionally positive but marginal,33,2000,33,33,15,21.0,27,12.0,True,e98376b137e5a2867abbea794290d2ae0040264f546fc9d467b37475663805c8,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,295,33,23988270,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0011849858366835,0.0011721043300801,0.0012224241959317,-0.0014104911881513,0.0039277271461179,-1.2881506603390491e-05,1.2881506603390491e-05,0.8315,0.167,0.0035,0.0,-0.0034021665530776,-0.0033344237660152,-0.0077957335579292,0.0010450442342172,Directionally positive but marginal,33,2000,33,33,15,21.0,27,12.0,True,e98376b137e5a2867abbea794290d2ae0040264f546fc9d467b37475663805c8,1.22470002889008e-12,9.972899893059828e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,232,33,663550030,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0005104029822315,-0.0005063095771929,-0.0006669365764976,-0.0049407168085898,0.0029807157760253,4.093405038652076e-06,4.093405038652076e-06,0.3835,0.0445,0.0005,0.0,-9.478403223150966e-05,-4.876711806517386e-05,-0.0055067186894849,0.0057458199902394,Setup-dependent,33,2000,33,33,13,21.0,27,12.0,True,ea1e367bae60b2e9ad2b14101bd08ffd9553db9d9e4af2613dd0bb4f7de458a4,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,232,33,663550030,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0005104029937612,-0.0005063095852383,-0.0006669365891434,-0.0049407168529427,0.0029807157769686,4.093408522864994e-06,4.093408522864994e-06,0.3835,0.0445,0.0005,0.0,-9.478403170926077e-05,-4.876710999135448e-05,-0.0055067187185062,0.0057458200368423,Setup-dependent,33,2000,33,33,13,21.0,27,12.0,True,ea1e367bae60b2e9ad2b14101bd08ffd9553db9d9e4af2613dd0bb4f7de458a4,-1.152970004626025e-11,-8.04540006664467e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,RandomForest,232,33,663550030,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0217997615346219,0.0226243644212124,0.0230463324470544,-0.0014360197985625,0.0506491190823619,0.0008246028865904,0.0008246028865904,0.964,0.943,0.917,0.843,-0.0059753008850909,-0.0063493562123202,-0.0278087462054995,0.0150114881775775,Directionally positive but marginal,33,2000,33,33,13,21.0,27,12.0,True,ea1e367bae60b2e9ad2b14101bd08ffd9553db9d9e4af2613dd0bb4f7de458a4,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,232,33,663550030,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0217997615346219,0.0226243644212124,0.0230463324470544,-0.0014360197985625,0.0506491190823619,0.0008246028865904,0.0008246028865904,0.964,0.943,0.917,0.843,-0.0059753008850909,-0.0063493562123203,-0.0278087462054995,0.0150114881775775,Directionally positive but marginal,33,2000,33,33,13,21.0,27,12.0,True,ea1e367bae60b2e9ad2b14101bd08ffd9553db9d9e4af2613dd0bb4f7de458a4,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,232,33,663550030,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0010737943715084,-0.001091160907955,-0.0013374957733029,-0.0085568645104261,0.0046194536008928,-1.736653644657249e-05,1.736653644657249e-05,0.3585,0.1175,0.019,0.0,-4.916161343238024e-06,7.340890795415334e-05,-0.0086974417810571,0.0092708720186884,Setup-dependent,33,2000,33,33,13,21.0,27,12.0,True,ea1e367bae60b2e9ad2b14101bd08ffd9553db9d9e4af2613dd0bb4f7de458a4,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,232,33,663550030,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0010737943891173,-0.0010911609374432,-0.0013374957922058,-0.0085568645572145,0.0046194536353616,-1.736654832590334e-05,1.736654832590334e-05,0.3585,0.1175,0.019,0.0,-4.916153987122307e-06,7.34088930711696e-05,-0.0086974418078612,0.0092708720590703,Setup-dependent,33,2000,33,33,13,21.0,27,12.0,True,ea1e367bae60b2e9ad2b14101bd08ffd9553db9d9e4af2613dd0bb4f7de458a4,-1.7608900015203544e-11,-2.948820007619979e-11,False
