sample_id_estimate,signal_estimate,target_role,target_estimate,universe,validation,split_id,algorithm,test_rows_estimate,test_countries_estimate,bootstrap_seed_estimate,comparison_type_estimate,left_predictor_estimate,right_predictor_estimate,bootstrap_replicates_estimate,point_delta_r2_estimate,bootstrap_median_delta_r2_estimate,bootstrap_mean_delta_r2_estimate,bootstrap_ci_low_delta_r2_estimate,bootstrap_ci_high_delta_r2_estimate,bootstrap_median_minus_point_delta_r2_estimate,bootstrap_abs_median_minus_point_delta_r2_estimate,p_delta_r2_gt_0_estimate,p_delta_r2_gt_0p0025_estimate,p_delta_r2_gt_0p005_estimate,p_delta_r2_gt_0p01_estimate,point_delta_mae_estimate,bootstrap_median_delta_mae_estimate,bootstrap_ci_low_delta_mae_estimate,bootstrap_ci_high_delta_mae_estimate,five_way_unit_verdict_estimate,countries_N_estimate,replicates_estimate,draws_min_estimate,draws_max_estimate,distinct_countries_min_estimate,distinct_countries_median_estimate,distinct_countries_max_estimate,duplicate_draws_median_estimate,all_replicates_exact_N_draws_estimate,draw_count_matrix_sha256_estimate,sample_id_score,signal_score,target_score,test_rows_score,test_countries_score,bootstrap_seed_score,comparison_type_score,left_predictor_score,right_predictor_score,bootstrap_replicates_score,point_delta_r2_score,bootstrap_median_delta_r2_score,bootstrap_mean_delta_r2_score,bootstrap_ci_low_delta_r2_score,bootstrap_ci_high_delta_r2_score,bootstrap_median_minus_point_delta_r2_score,bootstrap_abs_median_minus_point_delta_r2_score,p_delta_r2_gt_0_score,p_delta_r2_gt_0p0025_score,p_delta_r2_gt_0p005_score,p_delta_r2_gt_0p01_score,point_delta_mae_score,bootstrap_median_delta_mae_score,bootstrap_ci_low_delta_mae_score,bootstrap_ci_high_delta_mae_score,five_way_unit_verdict_score,countries_N_score,replicates_score,draws_min_score,draws_max_score,distinct_countries_min_score,distinct_countries_median_score,distinct_countries_max_score,duplicate_draws_median_score,all_replicates_exact_N_draws_score,draw_count_matrix_sha256_score,point_delta_r2_score_minus_estimate,unit_verdict_changed
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2014__test_from_2015,Ridge,496,68,168411736,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0017639393019202,0.0018223879830068,0.0017751160671099,-0.0024051356060805,0.005812200388984,5.844868108662027e-05,5.844868108662027e-05,0.8255,0.36,0.062,0.0,-0.0007916864930916,-0.0007723789715158,-0.0051487892725039,0.0037089274524132,Directionally positive but marginal,68,2000,68,68,34,43.0,51,25.0,True,a61d58724c71a24ccba5c513ef8c59097a49853ce1e091c18e814edb874bd6c7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,496,68,4002381505,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0017639393011582,0.0018714721521783,0.001812678709752,-0.0025033759642122,0.0057097169041316,0.0001075328510201,0.0001075328510201,0.817,0.376,0.055,0.0005,-0.000791686496301,-0.0008150075727162,-0.005201810692318,0.0035481599810131,Directionally positive but marginal,68,2000,68,68,36,43.0,52,25.0,True,b7a8ebaca8184a1e04d8fee32ea26919e7f9e4354c901d9377330b2dab9e5cef,-7.620000550684347e-13,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,431,65,3094905674,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-1.2201137988832045e-08,-2.1700475250074905e-08,-1.5692649043996808e-08,-2.728344323077447e-07,2.627349659473088e-07,-9.499337261242856e-09,9.499337261242856e-09,0.425,0.0,0.0,0.0,-8.602429013571111e-08,-8.55628903284611e-08,-3.216047057719162e-07,1.619926549650819e-07,Setup-dependent,65,2000,65,65,32,41.0,50,24.0,True,039aefd2933e06a58719684d55cdaf69ab8bf85d83668cfdad9e4d384340bc81,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,431,65,1446855793,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-1.2201135879408298e-08,-1.8413350233448256e-08,-8.321122267951342e-09,-2.3483171314175878e-07,2.539668350592936e-07,-6.212214354039958e-09,6.212214354039958e-09,0.4485,0.0,0.0,0.0,-8.6024276146901e-08,-8.591140415736832e-08,-3.2217041092408297e-07,1.4584372617365552e-07,Setup-dependent,65,2000,65,65,33,41.0,50,24.0,True,4dcb76870663c0e817bd3c163508e2362e9d4175fd2cb47a050c2fdafc39b612,2.1094237467877974e-15,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,RandomForest,431,65,3094905674,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0147234092324145,-0.0151448815192339,-0.0153718265196417,-0.0438316883208282,0.0109729420091124,-0.0004214722868194,0.0004214722868194,0.138,0.1025,0.0705,0.032,-0.0019836232253441,-0.0015625006202983,-0.0262792142875684,0.0234691426523216,Unsupported,65,2000,65,65,32,41.0,50,24.0,True,039aefd2933e06a58719684d55cdaf69ab8bf85d83668cfdad9e4d384340bc81,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,431,65,1446855793,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0147234092324145,-0.0142965910077451,-0.0146958720566089,-0.0439043088763861,0.0115193044796674,0.0004268182246694,0.0004268182246694,0.1405,0.0935,0.0665,0.033,-0.0019836232253441,-0.0022108827747145,-0.0287235488798434,0.0231991503038004,Unsupported,65,2000,65,65,33,41.0,50,24.0,True,4dcb76870663c0e817bd3c163508e2362e9d4175fd2cb47a050c2fdafc39b612,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,Ridge,431,65,3094905674,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.001343726614944,0.0013685925101166,0.0013862800148799,0.0002223309130363,0.0026698650070521,2.486589517258775e-05,2.486589517258775e-05,0.988,0.046,0.0005,0.0,-0.0005775636745135,-0.0005892312230927,-0.002025959090848,0.0008691406753284,Directionally positive but marginal,65,2000,65,65,32,41.0,50,24.0,True,039aefd2933e06a58719684d55cdaf69ab8bf85d83668cfdad9e4d384340bc81,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,431,65,1446855793,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0013437266188428,0.0013291537306837,0.0013564827760116,0.0002454554862851,0.0025853115309778,-1.45728881590923e-05,1.45728881590923e-05,0.992,0.036,0.0,0.0,-0.000577563677981,-0.0005572599252528,-0.0019831498978292,0.0008109296443527,Directionally positive but marginal,65,2000,65,65,33,41.0,50,24.0,True,4dcb76870663c0e817bd3c163508e2362e9d4175fd2cb47a050c2fdafc39b612,3.898800119556123e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,368,65,763932392,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,7.246069966271308e-08,7.085643838333766e-08,7.73564371828739e-08,-6.69197766192675e-07,8.168782967915566e-07,-1.604261279375407e-09,1.604261279375407e-09,0.589,0.0,0.0,0.0,-2.1470611233365133e-07,-2.029889125121365e-07,-8.382543221469029e-07,3.890362273023526e-07,Setup-dependent,65,2000,65,65,32,41.0,50,24.0,True,af4fd72065439de0553dda481819015446193827e3761f45998037afda20e2ef,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,368,65,802932972,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,7.246069866351236e-08,5.6941674320132314e-08,6.961052785753318e-08,-6.380329564070749e-07,8.342128906130272e-07,-1.5519024343380042e-08,1.5519024343380042e-08,0.5645,0.0,0.0,0.0,-2.1470610933604922e-07,-2.0804798195328547e-07,-8.39235249533443e-07,3.9435533309983845e-07,Setup-dependent,65,2000,65,65,33,41.0,49,24.0,True,82540b14ad07641d2a7c710688900f505c50c470d0e24d0d316dd04e06c50299,-9.992007221626409e-16,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,RandomForest,368,65,763932392,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0345026957040585,-0.0343032616799159,-0.0337006946300958,-0.0566195040117188,-0.0072158757678389,0.0001994340241425,0.0001994340241425,0.0105,0.007,0.0045,0.003,0.0073498370711319,0.0077860084248443,-0.0155691088907887,0.0288594103237371,Unsupported,65,2000,65,65,32,41.0,50,24.0,True,af4fd72065439de0553dda481819015446193827e3761f45998037afda20e2ef,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,368,65,802932972,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0345026957040585,-0.0340345666484781,-0.0333217160202849,-0.056685428051946,-0.0043654089964389,0.0004681290555803,0.0004681290555803,0.014,0.009,0.0055,0.003,0.0073498370711319,0.0071267354169055,-0.014623146862083,0.0289162333093129,Unsupported,65,2000,65,65,33,41.0,49,24.0,True,82540b14ad07641d2a7c710688900f505c50c470d0e24d0d316dd04e06c50299,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,Ridge,368,65,763932392,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0020383771559611,0.00208788192412,0.0021385952832514,0.0001810736129646,0.0045104876609049,4.950476815895888e-05,4.950476815895888e-05,0.984,0.332,0.0115,0.0,-0.0004906107079933,-0.0005062948379343,-0.0031154364382688,0.002060354157666,Directionally positive but marginal,65,2000,65,65,32,41.0,50,24.0,True,af4fd72065439de0553dda481819015446193827e3761f45998037afda20e2ef,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,368,65,802932972,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0020383771587514,0.0020086377062368,0.0021316176372632,0.0001956451889964,0.0045623128534563,-2.9739452514609965e-05,2.9739452514609965e-05,0.9845,0.344,0.015,0.0,-0.0004906107101887,-0.0004205095732944,-0.003121524599899,0.0023176596332028,Directionally positive but marginal,65,2000,65,65,33,41.0,49,24.0,True,82540b14ad07641d2a7c710688900f505c50c470d0e24d0d316dd04e06c50299,2.7903001090234802e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,244,63,2159923467,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0006166033309072,0.000618674517567,0.000620218703929,-0.001150263311177,0.0024242510821086,2.0711866597911133e-06,2.0711866597911133e-06,0.762,0.0235,0.0,0.0,-0.0002895934912318,-0.0002320200724993,-0.0021450215317815,0.0015698315467267,Setup-dependent,63,2000,63,63,32,40.0,48,23.0,True,ea896012086dca3b7e2fe00d4d8a736efd6ce6b6f8da102d5d05c69f3168d3b8,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,244,63,2097743263,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0006166033325287,0.0006343323076726,0.0006118631650056,-0.0012514003872055,0.0023465833357425,1.77289751439047e-05,1.77289751439047e-05,0.757,0.017,0.0,0.0,-0.0002895934948318,-0.0002599032162002,-0.0020453191801698,0.0016160658458277,Setup-dependent,63,2000,63,63,32,40.0,48,23.0,True,d6df988f6bc83271ed817aaa8f1b24496bea5300337484a0ccc0a92c90406322,1.6214999178434941e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,RandomForest,244,63,2159923467,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0256727688054136,0.0268495389934939,0.0270755853845037,-0.0082345387619504,0.0639642707395018,0.0011767701880802,0.0011767701880802,0.9365,0.919,0.894,0.839,-0.028880893030749,-0.0291501455105304,-0.0573623339636009,-0.0038636590089804,Directionally positive but marginal,63,2000,63,63,32,40.0,48,23.0,True,ea896012086dca3b7e2fe00d4d8a736efd6ce6b6f8da102d5d05c69f3168d3b8,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,244,63,2097743263,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0256727688054136,0.0254573195905286,0.0260115667779421,-0.0094820994068264,0.0649786400704275,-0.000215449214885,0.000215449214885,0.924,0.8995,0.8775,0.8075,-0.028880893030749,-0.0284165653196007,-0.0574595414192812,-0.0021344207847347,Directionally positive but marginal,63,2000,63,63,32,40.0,48,23.0,True,d6df988f6bc83271ed817aaa8f1b24496bea5300337484a0ccc0a92c90406322,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,Ridge,244,63,2159923467,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0012772617206225,0.0013064803590836,0.0012653976200629,-0.0040625284654209,0.0065232203949842,2.921863846105932e-05,2.921863846105932e-05,0.692,0.317,0.0775,0.0005,-0.000351714893871,-0.0002330064442166,-0.0057683533995835,0.0049448822011158,Setup-dependent,63,2000,63,63,32,40.0,48,23.0,True,ea896012086dca3b7e2fe00d4d8a736efd6ce6b6f8da102d5d05c69f3168d3b8,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,244,63,2097743263,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0012772617261017,0.001334943300295,0.0012305343751229,-0.004477613893566,0.0064452524585795,5.768157419328013e-05,5.768157419328013e-05,0.6865,0.325,0.0725,0.0005,-0.0003517149028252,-0.000312198583162,-0.0055445653529594,0.0052052880683682,Setup-dependent,63,2000,63,63,32,40.0,48,23.0,True,d6df988f6bc83271ed817aaa8f1b24496bea5300337484a0ccc0a92c90406322,5.479199993024819e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,892,45,3260500765,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0038586508226908,-0.0034819760879139,-0.0039136994019207,-0.0109913462256082,0.0013633736558766,0.0003766747347769,0.0003766747347769,0.085,0.0065,0.0,0.0,0.0031520257199896,0.0029229744855622,-0.0029006898168692,0.0104255423365554,Unsupported,45,2000,45,45,22,29.0,35,16.0,True,3806a180522dca091f161ff949366c15aa5f44d60a6e89739f52b322e251af1c,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,892,45,81889760,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0038586508474112,-0.0035777439284256,-0.0039751846229927,-0.0107107456497385,0.0012169459817018,0.0002809069189855,0.0002809069189855,0.082,0.005,0.0005,0.0,0.0031520257369148,0.0030727900937742,-0.0029760477041898,0.0104357953200449,Unsupported,45,2000,45,45,22,29.0,36,16.0,True,cf5472c88de24fa46dd62c5b8a37f69379c62bf2534e58e2065a45ef98c2f8bc,-2.472040020601307e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,892,45,3260500765,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0219674123750333,-0.0210687916366872,-0.0224243135778867,-0.0728140909678969,0.018086902242252,0.000898620738346,0.000898620738346,0.1685,0.1325,0.1045,0.071,0.0226735498216499,0.0216365783345453,-0.0062726035968611,0.0537716416491732,Unsupported,45,2000,45,45,22,29.0,35,16.0,True,3806a180522dca091f161ff949366c15aa5f44d60a6e89739f52b322e251af1c,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,892,45,81889760,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0219674123750333,-0.0226359201775788,-0.0241430255090403,-0.0742622863884202,0.017118630242691,-0.0006685078025455,0.0006685078025455,0.133,0.1105,0.088,0.053,0.0226735498216499,0.0233295789006041,-0.0039383866260147,0.0526947249916506,Unsupported,45,2000,45,45,22,29.0,36,16.0,True,cf5472c88de24fa46dd62c5b8a37f69379c62bf2534e58e2065a45ef98c2f8bc,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,892,45,3260500765,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.00488113123652,-0.0042609721028831,-0.0049447160279058,-0.0159412213357982,0.0028448559092129,0.0006201591336368,0.0006201591336368,0.14,0.033,0.0065,0.0,0.0028453154427937,0.002394912033827,-0.0058642028470474,0.0132045639533172,Unsupported,45,2000,45,45,22,29.0,35,16.0,True,3806a180522dca091f161ff949366c15aa5f44d60a6e89739f52b322e251af1c,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,892,45,81889760,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0048811312667766,-0.0045270137333712,-0.005023042413227,-0.0153189512821504,0.0028466304069553,0.0003541175334054,0.0003541175334054,0.1355,0.033,0.0045,0.0,0.0028453154624956,0.0027119573227327,-0.0057542349138691,0.0131170985275747,Unsupported,45,2000,45,45,22,29.0,36,16.0,True,cf5472c88de24fa46dd62c5b8a37f69379c62bf2534e58e2065a45ef98c2f8bc,-3.0256600176692405e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,405,44,3519754937,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0002688283664972,0.0002884636235044,0.0002761729707231,-0.0004479063735637,0.000900470262105,1.963525700726665e-05,1.963525700726665e-05,0.8105,0.0,0.0,0.0,-0.0004584750877622,-0.0004536433207862,-0.0013569023009488,0.000398997739862,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,3f28baa535e9569193591de9c387ee9143a1a3ace797bdb9d593f9b7c8a07080,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,405,44,316400300,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0002688283743802,0.0002713738743854,0.000273836328158,-0.0004021444453505,0.000933779312772,2.545500005224355e-06,2.545500005224355e-06,0.802,0.0,0.0,0.0,-0.0004584751035993,-0.000457873896433,-0.0013768576515645,0.0003794959487299,Directionally positive but marginal,44,2000,44,44,21,28.0,35,16.0,True,3e27743d25cdc8f9f04a1c45107f39266d15eed5804cc79247216bd670cc7c4b,7.88300002531328e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,RandomForest,405,44,3519754937,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0225886313271436,0.022267924668093,0.022192279317827,-0.0037333271941225,0.0503998142608241,-0.0003207066590505,0.0003207066590505,0.949,0.9285,0.898,0.8185,-0.007558083096777,-0.0073932424505234,-0.0251784106104387,0.012707122365353,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,3f28baa535e9569193591de9c387ee9143a1a3ace797bdb9d593f9b7c8a07080,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,405,44,316400300,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0225886313271437,0.0226576912288887,0.0228211652069522,-0.0022620912729617,0.0499950775305546,6.905990174504995e-05,6.905990174504995e-05,0.9615,0.9425,0.9105,0.8375,-0.007558083096777,-0.008279868171534,-0.026753671272045,0.0115342906323158,Directionally positive but marginal,44,2000,44,44,21,28.0,35,16.0,True,3e27743d25cdc8f9f04a1c45107f39266d15eed5804cc79247216bd670cc7c4b,1.0061396160665481e-16,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,Ridge,405,44,3519754937,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0021869218824092,0.0022887028222137,0.0023172857048438,-3.7775615144610695e-05,0.0049252554472588,0.0001017809398045,0.0001017809398045,0.9735,0.4355,0.023,0.0,-0.003220454693921,-0.0032058747052786,-0.0069808456804665,9.784803618426644e-05,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,3f28baa535e9569193591de9c387ee9143a1a3ace797bdb9d593f9b7c8a07080,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,405,44,316400300,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0021869218993295,0.0022341589005205,0.002325967105837,-7.446557390372429e-06,0.0050333894002157,4.723700119096952e-05,4.723700119096952e-05,0.974,0.428,0.026,0.0,-0.003220454731278,-0.0032456420935936,-0.0069677971092356,-6.33227372943194e-05,Directionally positive but marginal,44,2000,44,44,21,28.0,35,16.0,True,3e27743d25cdc8f9f04a1c45107f39266d15eed5804cc79247216bd670cc7c4b,1.6920299796691074e-11,False
