Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_GDP_Pct_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1
MYS-2020,Malaysia,MYS,2020,2,10.2305989016965,1.0177354195465285,100.0,26.6236499789392,0.6628918657643263,1.6498192479829203,1.83020222238435,17.325281198892228
MYS-2021,Malaysia,MYS,2021,2,10.2305989016965,2.39096847669008,100.0,26.544701454266853,-1.138702153930499,1.0177354195465285,0.685563649053848,17.33861753081046
MYS-2022,Malaysia,MYS,2022,2,10.2305989016965,2.015303507888184,100.0,26.64694540695932,2.477102414654468,2.39096847669008,1.84561185301968,17.35014266091176
NGA-1991,Nigeria,NGA,1991,0,28.7054393824039,1.0138757727437333,27.3,24.71291254147492,7.364400305576967,0.9422175274208888,21.9637183323591,18.391467419826384
NGA-1992,Nigeria,NGA,1992,0,28.7054393824039,1.3121138593439292,35.2346000671387,24.80969302957341,13.00697310374273,1.0138757727437333,14.3917349452664,18.41787845119511
NGA-1993,Nigeria,NGA,1993,0,28.7054393824039,1.598577328581428,36.0994606018066,24.67562781186927,44.58884271502302,1.3121138593439292,17.3838477866202,18.4441313270067
NGA-1994,Nigeria,NGA,1994,0,28.7054393824039,1.6235199010437866,36.9636459350586,24.761411255731083,57.16525283492166,1.598577328581428,28.7054393824039,18.470632804287515
NGA-1995,Nigeria,NGA,1995,0,28.7054393824039,0.2361213135114843,37.8264694213867,25.11027520049085,57.03170891196598,1.6235199010437866,18.6990486531124,18.497046376386425
NGA-1996,Nigeria,NGA,1996,0,28.7054393824039,0.2656816211158772,38.6872520446777,25.671456607870397,72.83550229726364,0.2361213135114843,16.2953221371822,18.523412668890654
NGA-1997,Nigeria,NGA,1997,0,28.7054393824039,0.2317153027745937,39.5453186035156,25.947561117580857,29.26829268292715,0.2656816211158772,16.7094356163404,18.549555636890457
NGA-1998,Nigeria,NGA,1998,0,28.7054393824039,0.1367276405471383,40.3999824523926,26.025826177432,8.529874213836331,0.2317153027745937,14.538489437452,18.5755865072038
NGA-1999,Nigeria,NGA,1999,0,28.7054393824039,1.3003482622177065,41.2505683898926,26.10966825697505,9.996378123868064,0.1367276405471383,7.09759652792726,18.601720270963884
NGA-2000,Nigeria,NGA,2000,0,28.7054393824039,1.274318522997109,44.9,24.803259195507195,6.618373394797556,1.3003482622177065,10.1094177919185,18.62807956292679
NGA-2001,Nigeria,NGA,2001,0,28.7054393824039,1.2588084655856246,43.2,24.95985406572364,6.933292155651596,1.274318522997109,22.0499275524037,18.654823541162504
NGA-2002,Nigeria,NGA,2002,0,28.7054393824039,1.4308548108195756,43.9,25.021337873357048,18.87364620938625,1.2588084655856246,15.2354705757222,18.68198749560408
NGA-2003,Nigeria,NGA,2003,0,28.7054393824039,1.404787397800575,44.6,25.27771161200417,12.87657920310986,1.4308548108195756,11.1446404443733,18.70940220105673
NGA-2004,Nigeria,NGA,2004,0,28.7054393824039,1.126521402636103,52.2,25.37473694164657,14.03178361314368,1.404787397800575,12.1202192108891,18.73696955149589
NGA-2005,Nigeria,NGA,2005,0,28.7054393824039,1.7653662470887563,46.1,25.634189310289567,14.99803381832511,1.126521402636103,14.4183481253408,18.764674948081677
NGA-2006,Nigeria,NGA,2006,0,28.7054393824039,1.4595111727351064,46.8,25.891876316517845,17.86349336616049,1.7653662470887563,17.695803965512,18.79236328640918
NGA-2007,Nigeria,NGA,2007,0,28.7054393824039,1.5168389704420224,47.6,26.197446438327752,8.227436781209072,1.4595111727351064,14.8803763188218,18.819975756107524
NGA-2008,Nigeria,NGA,2008,0,28.7054393824039,1.6147093636452168,50.1,26.351824808556486,5.38610421570143,1.5168389704420224,13.8343651228424,18.84769376591522
NGA-2009,Nigeria,NGA,2009,0,28.7054393824039,1.7864212809456492,50.3,26.550669903031658,11.58305479668096,1.6147093636452168,15.529944090028,18.875539104177133
NGA-2010,Nigeria,NGA,2010,0,28.7054393824039,1.2710736311867217,50.0,26.41027114328517,12.5379242951095,1.7864212809456492,8.67398818858118,18.90341218609621
NGA-2011,Nigeria,NGA,2011,0,28.7054393824039,1.501630419590057,48.0,26.628601573297782,13.74005213636941,1.2710736311867217,12.0986066267503,18.931363679538883
NGA-2012,Nigeria,NGA,2012,0,28.7054393824039,1.207883294155241,55.9,26.75025841464022,10.8261371880018,1.501630419590057,15.5113433318503,18.95939153137289
